Flow,Delay,AvDelay,Demand,Delayed Flights,n
38,447,464.552631578947,37,-1,9128
38,452,464.421052631579,38,0,9129
38,435,464.131578947368,38,0,9130
38,429,464.394736842105,38,0,9131
38,478,463.894736842105,37,-1,9132
38,506,462.921052631579,38,0,9133
38,504,460.5,37,-1,9134
38,494,458.605263157895,37,-1,9135
37,504,457.648648648649,37,0,9136
37,488,455.081081081081,36,-1,9137
37,519,453.756756756757,36,-1,9138
37,502,451.891891891892,37,0,9139
37,499,451.216216216216,37,0,9140
38,466,450.973684210526,38,0,9141
38,476,450.526315789474,38,0,9142
38,466,450.447368421053,38,0,9143
38,475,450.973684210526,38,0,9144
38,466,450.394736842105,38,0,9145
38,488,450.736842105263,38,0,9146
39,471,450.307692307692,39,0,9147
38,452,449.763157894737,39,1,9148
39,508,452.205128205128,39,0,9149
39,501,452.794871794872,39,0,9150
39,481,453.461538461538,40,1,9151
39,474,455.974358974359,40,1,9152
39,471,458,39,0,9153
39,449,459.410256410256,40,1,9154
39,450,461.538461538462,39,0,9155
38,438,461.842105263158,39,1,9156
38,425,464.368421052632,39,1,9157
38,449,467.131578947368,39,1,9158
38,449,468.605263157895,39,1,9159
39,428,471.615384615385,40,1,9160
39,428,474.282051282051,40,1,9161
38,430,475.5,39,1,9162
38,426,478.289473684211,40,2,9163
38,425,480.236842105263,39,1,9164
38,404,484.157894736842,39,1,9165
37,442,486.324324324324,39,2,9166
38,441,492.710526315789,39,1,9167
38,445,496.657894736842,40,2,9168
38,410,500.131578947368,39,1,9169
38,441,504.868421052632,39,1,9170
38,414,507.657894736842,40,2,9171
38,432,511.131578947368,40,2,9172
38,409,516.052631578947,40,2,9173
38,439,522.657894736842,40,2,9174
38,450,528.473684210526,41,3,9175
39,477,536.384615384615,41,2,9176
39,460,541.076923076923,41,2,9177
39,481,546.179487179487,41,2,9178
39,449,551.358974358974,41,2,9179
38,473,554.052631578947,40,2,9180
38,486,559.263157894737,39,1,9181
38,453,564.368421052632,40,2,9182
37,479,567.378378378378,39,2,9183
37,469,569.837837837838,39,2,9184
37,453,575.135135135135,38,1,9185
37,504,581.513513513514,37,0,9186
36,493,583.666666666667,37,1,9187
36,531,585.444444444445,36,0,9188
37,527,584.783783783784,38,1,9189
38,579,586.447368421053,38,0,9190
38,553,587.131578947369,38,0,9191
37,526,588.054054054054,38,1,9192
37,532,590.108108108108,37,0,9193
37,534,591.216216216216,38,1,9194
38,530,592.789473684211,38,0,9195
37,505,594.486486486487,38,1,9196
37,515,597.297297297297,38,1,9197
36,520,599.583333333333,38,2,9198
37,532,603.135135135135,38,1,9199
37,536,606.162162162162,38,1,9200
37,500,608.783783783784,38,1,9201
37,574,613.054054054054,37,0,9202
38,584,614,38,0,9203
38,587,614.684210526316,38,0,9204
38,591,615.526315789474,39,1,9205
38,577,617.684210526316,39,1,9206
38,590,620.921052631579,39,1,9207
38,547,624.078947368421,40,2,9208
38,546,627.921052631579,40,2,9209
38,619,632.473684210526,39,1,9210
38,660,634.473684210526,39,1,9211
39,660,636.307692307692,39,0,9212
39,623,637.48717948718,40,1,9213
39,664,639.666666666667,40,1,9214
39,660,641.589743589744,39,0,9215
38,659,641.105263157895,39,1,9216
38,683,643.578947368421,39,1,9217
38,671,645.236842105263,40,2,9218
39,680,650.435897435898,40,1,9219
39,570,652.282051282051,41,2,9220
39,665,657.820512820513,40,1,9221
39,689,660.358974358974,40,1,9222
40,557,665.2,43,3,9223
40,517,670.325,44,4,9224
40,575,677.475,43,3,9225
40,585,682.675,43,3,9226
40,590,688.275,42,2,9227
40,605,694.25,41,1,9228
40,602,699.25,42,2,9229
40,573,704.2,43,3,9230
40,594,709.375,43,3,9231
40,591,714.15,42,2,9232
41,609,719.951219512195,42,1,9233
41,630,724.024390243902,42,1,9234
41,621,727.439024390244,42,1,9235
40,644,730.1,42,2,9236
41,633,734.19512195122,43,2,9237
41,658,737.731707317073,43,2,9238
41,609,740.341463414634,44,3,9239
41,614,746.09756097561,43,2,9240
41,610,750.292682926829,43,2,9241
41,619,755.853658536585,43,2,9242
40,673,759.275,42,2,9243
41,700,764.243902439024,42,1,9244
40,710,765.85,41,1,9245
40,693,768.6,41,1,9246
40,719,771.7,41,1,9247
40,695,773.625,41,1,9248
40,686,776.125,40,0,9249
39,680,778.435897435898,40,1,9250
39,706,780.897435897436,40,1,9251
39,708,782.846153846154,40,1,9252
40,739,785.1,40,0,9253
40,753,786.05,41,1,9254
40,746,787.075,41,1,9255
40,751,788.15,41,1,9256
40,768,788.75,40,0,9257
40,752,789.025,40,0,9258
39,786,789.974358974359,39,0,9259
40,764,789,40,0,9260
40,779,789.075,40,0,9261
40,764,788.525,40,0,9262
40,762,788.525,40,0,9263
40,803,788.6,40,0,9264
40,783,787.25,40,0,9265
40,809,786.375,39,-1,9266
40,829,785.025,39,-1,9267
40,805,783.25,40,0,9268
40,800,782.3,40,0,9269
40,780,781.3,40,0,9270
40,785,780.625,39,-1,9271
39,763,780.512820512821,39,0,9272
39,780,780.179487179487,39,0,9273
39,776,779.25641025641,39,0,9274
39,770,777.974358974359,39,0,9275
39,767,776.769230769231,39,0,9276
39,775,776.461538461539,39,0,9277
39,778,776.025641025641,39,0,9278
39,765,775.384615384615,38,-1,9279
39,845,775.230769230769,38,-1,9280
39,786,772.102564102564,38,-1,9281
39,838,769.846153846154,38,-1,9282
40,825,764.55,38,-2,9283
40,811,760.475,38,-2,9284
40,820,757.05,38,-2,9285
41,817,750.658536585366,39,-2,9286
41,796,746.390243902439,39,-2,9287
40,795,745.15,39,-1,9288
41,776,737.024390243902,39,-2,9289
41,782,732.268292682927,38,-3,9290
41,793,727.853658536585,38,-3,9291
41,788,722.951219512195,38,-3,9292
41,777,718.219512195122,38,-3,9293
40,794,716.75,38,-2,9294
40,789,710.825,38,-2,9295
40,775,704.875,38,-2,9296
40,779,699.175,38,-2,9297
41,772,687.658536585366,38,-3,9298
41,765,681.024390243902,38,-3,9299
41,767,674.292682926829,38,-3,9300
40,757,671.975,38,-2,9301
40,764,664.625,38,-2,9302
40,765,657.075,38,-2,9303
40,749,648.575,37,-3,9304
40,748,641.15,36,-4,9305
39,755,638.410256410257,36,-3,9306
39,758,630.820512820513,36,-3,9307
39,767,617.461538461538,36,-3,9308
40,760,594.65,36,-4,9309
40,753,582,36,-4,9310
40,750,569.65,35,-5,9311
40,744,557.175,35,-5,9312
40,726,543.925,35,-5,9313
39,723,539.25641025641,35,-4,9314
39,755,524.333333333333,35,-4,9315
40,758,499.375,35,-5,9316
40,753,485.025,35,-5,9317
40,759,473.3,34,-6,9318
40,723,461.4,34,-6,9319
39,698,454.692307692308,34,-5,9320
39,705,445.051282051282,33,-6,9321
39,691,435.410256410256,34,-5,9322
38,662,428.684210526316,35,-3,9323
38,674,422.710526315789,35,-3,9324
38,648,416.684210526316,35,-3,9325
38,667,408.657894736842,35,-3,9326
39,642,392.692307692308,36,-3,9327
39,594,382.897435897436,36,-3,9328
39,613,375.692307692308,35,-4,9329
39,581,369.128205128205,35,-4,9330
39,601,361.410256410256,35,-4,9331
39,592,353.74358974359,36,-3,9332
39,594,348.897435897436,36,-3,9333
39,557,344.461538461538,37,-2,9334
39,551,341.871794871795,38,-1,9335
39,547,338.307692307692,38,-1,9336
39,497,335.820512820513,39,0,9337
39,509,329.974358974359,38,-1,9338
39,500,324.794871794872,37,-2,9339
39,489,319.461538461538,36,-3,9340
40,463,311.175,38,-2,9341
40,462,305.25,38,-2,9342
40,425,299.725,38,-2,9343
40,452,296.725,38,-2,9344
41,459,294.439024390244,39,-2,9345
41,237,289.463414634146,42,1,9346
41,250,292.707317073171,43,2,9347
41,222,295.365853658537,42,1,9348
41,254,300.219512195122,42,1,9349
41,259,301.80487804878,43,2,9350
42,251,306.261904761905,44,2,9351
42,214,310.47619047619,44,2,9352
42,141,316.809523809524,47,5,9353
42,142,324.97619047619,46,4,9354
41,139,329.439024390244,46,5,9355
41,184,338.195121951219,46,5,9356
42,284,351.857142857143,45,3,9357
42,283,358.166666666667,45,3,9358
43,322,367.837209302326,44,1,9359
43,329,372.06976744186,44,1,9360
43,435,374.46511627907,43,0,9361
43,445,374.06976744186,43,0,9362
43,343,373.674418604651,43,0,9363
43,220,373.813953488372,45,2,9364
43,233,378.558139534884,45,2,9365
43,260,380.581395348837,46,3,9366
43,313,382.441860465116,45,2,9367
43,357,383.953488372093,46,3,9368
43,280,385.790697674419,47,4,9369
43,302,390.162790697674,46,3,9370
44,403,398.863636363636,46,2,9371
44,421,402.568181818182,46,2,9372
44,456,405.590909090909,45,1,9373
44,412,407.909090909091,46,2,9374
44,450,411.295454545455,45,1,9375
44,269,413.931818181818,45,1,9376
43,307,417.302325581395,44,1,9377
43,292,424.488372093023,45,2,9378
43,278,427.395348837209,46,3,9379
43,199,431.441860465116,47,4,9380
43,226,438.372093023256,47,4,9381
43,241,445.581395348837,47,4,9382
42,305,450.452380952381,46,4,9383
42,299,456.452380952381,45,3,9384
42,356,463,44,2,9385
42,255,468.02380952381,45,3,9386
42,370,475.833333333333,45,3,9387
42,359,481.095238095238,45,3,9388
42,421,486.5,44,2,9389
42,319,489.976190476191,45,3,9390
42,371,496.619047619048,44,2,9391
41,377,499.682926829268,43,2,9392
41,428,504.536585365854,42,1,9393
42,480,507.214285714286,42,0,9394
41,484,507.878048780488,42,1,9395
42,498,509.357142857143,42,0,9396
42,552,509.97619047619,42,0,9397
42,544,508.928571428571,42,0,9398
41,549,508.073170731707,41,0,9399
41,532,506.804878048781,41,0,9400
42,525,501.47619047619,41,-1,9401
41,504,500.90243902439,40,-1,9402
41,432,497.975609756098,43,2,9403
42,418,499.261904761905,42,0,9404
41,428,501.243902439024,42,1,9405
41,349,503.439024390244,43,2,9406
41,424,506.731707317073,42,1,9407
41,320,508.682926829268,43,2,9408
41,340,512.512195121951,43,2,9409
41,378,516.780487804878,42,1,9410
40,436,520.25,41,1,9411
40,468,522.175,40,0,9412
39,533,523.564102564103,39,0,9413
39,542,522.025641025641,38,-1,9414
38,566,521.5,38,0,9415
38,554,521.184210526316,38,0,9416
38,558,520.21052631579,37,-1,9417
37,561,519.189189189189,38,1,9418
37,566,520.513513513514,38,1,9419
38,616,524.5,38,0,9420
37,417,522.027027027027,40,3,9421
37,452,526.837837837838,39,2,9422
37,497,530.675675675676,38,1,9423
37,536,534.675675675676,37,0,9424
38,557,534.236842105263,38,0,9425
38,574,533.157894736842,37,-1,9426
38,567,532.921052631579,38,0,9427
38,583,533.052631578947,38,0,9428
39,591,533.871794871795,39,0,9429
39,586,533.461538461538,39,0,9430
39,567,532.153846153846,38,-1,9431
39,598,532.487179487179,39,0,9432
40,576,528.675,38,-2,9433
40,563,527.8,39,-1,9434
39,482,526.897435897436,41,2,9435
40,513,532.05,40,0,9436
40,541,532.4,41,1,9437
40,524,533.7,41,1,9438
40,508,535.5,41,1,9439
41,497,537.634146341463,42,1,9440
40,472,538.65,41,1,9441
40,343,541.975,44,4,9442
40,384,547.35,43,3,9443
40,462,553.55,42,2,9444
40,522,557.475,41,1,9445
41,518,559.682926829268,41,0,9446
40,484,560.725,40,0,9447
40,504,560.7,39,-1,9448
40,477,561.025,40,0,9449
40,515,559.325,39,-1,9450
40,513,557.25,39,-1,9451
41,473,549.414634146341,39,-2,9452
41,554,548.658536585366,41,0,9453
41,517,543.219512195122,40,-1,9454
42,610,532.690476190476,39,-3,9455
42,633,527.404761904762,38,-4,9456
41,605,524.829268292683,38,-3,9457
42,595,517.904761904762,40,-2,9458
42,594,514.238095238095,39,-3,9459
41,645,512.292682926829,39,-2,9460
41,519,509.756097560976,42,1,9461
41,535,510.829268292683,41,0,9462
41,516,511.09756097561,42,1,9463
41,565,513.585365853659,41,0,9464
40,572,512.3,41,1,9465
40,571,514.7,40,0,9466
40,577,514.925,40,0,9467
40,575,514.1,39,-1,9468
40,535,512.775,40,0,9469
40,580,513.925,41,1,9470
40,466,515.125,42,2,9471
40,512,519.025,41,1,9472
40,541,522.925,40,0,9473
39,600,522.461538461539,39,0,9474
39,615,523.74358974359,39,0,9475
39,527,518.153846153846,38,-1,9476
39,593,516.794871794872,37,-2,9477
39,596,514.179487179487,36,-3,9478
39,534,512.384615384615,40,1,9479
39,597,513.74358974359,39,0,9480
39,605,515.461538461538,39,0,9481
39,558,516.666666666667,40,1,9482
39,632,519.205128205128,39,0,9483
39,619,519.179487179487,39,0,9484
38,637,516.552631578947,38,0,9485
38,533,516.605263157895,39,1,9486
39,483,521.512820512821,41,2,9487
39,517,524.538461538462,40,1,9488
39,409,526.948717948718,40,1,9489
39,432,531.974358974359,39,0,9490
38,320,534.605263157895,40,2,9491
38,429,540.421052631579,39,1,9492
38,442,543.842105263158,38,0,9493
39,331,538.230769230769,39,0,9494
39,304,537.74358974359,41,2,9495
39,314,539.794871794872,40,1,9496
39,388,542.794871794872,40,1,9497
39,403,545.102564102564,40,1,9498
39,436,545.974358974359,40,1,9499
39,441,546.948717948718,39,0,9500
40,541,543.325,38,-2,9501
40,563,539.825,38,-2,9502
40,546,537.45,39,-1,9503
40,618,535.75,39,-1,9504
40,668,533.575,38,-2,9505
40,580,527.625,39,-1,9506
40,544,524.05,39,-1,9507
40,522,522.725,40,0,9508
40,581,522.85,40,0,9509
40,628,519.825,39,-1,9510
40,622,515.275,38,-2,9511
41,668,507.121951219512,38,-3,9512
42,650,500.02380952381,38,-4,9513
42,397,496.095238095238,42,0,9514
42,474,497.738095238095,41,-1,9515
41,491,498.317073170732,41,0,9516
41,526,497.804878048781,40,-1,9517
40,587,497.1,40,0,9518
41,664,491.780487804878,39,-2,9519
41,652,485.853658536585,38,-3,9520
41,657,480.756097560976,38,-3,9521
41,631,475.658536585366,39,-2,9522
42,639,468.666666666667,39,-3,9523
42,603,464.285714285714,39,-3,9524
42,638,459.880952380952,40,-2,9525
42,601,454.857142857143,40,-2,9526
42,611,446.166666666667,39,-3,9527
41,605,442.146341463415,40,-1,9528
42,541,431.595238095238,39,-3,9529
42,559,425.571428571429,39,-3,9530
42,396,420.547619047619,41,-1,9531
42,371,419.761904761905,42,0,9532
42,312,419.476190476191,43,1,9533
42,384,420.833333333333,42,0,9534
42,431,418.976190476191,41,-1,9535
42,478,417.285714285714,40,-2,9536
42,437,415.02380952381,41,-1,9537
42,474,408.761904761905,41,-1,9538
42,413,403.309523809524,40,-2,9539
42,430,400.380952380952,39,-3,9540
42,401,398.333333333333,41,-1,9541
42,468,397.547619047619,40,-2,9542
43,478,393.837209302326,41,-2,9543
43,531,391.186046511628,40,-3,9544
43,430,387.279069767442,42,-1,9545
43,437,383.674418604651,42,-1,9546
43,491,377.767441860465,41,-2,9547
43,527,372.186046511628,40,-3,9548
43,460,366.162790697674,40,-3,9549
43,446,362.744186046512,39,-4,9550
43,376,359.813953488372,42,-1,9551
43,427,358.581395348837,41,-2,9552
42,441,356.952380952381,41,-1,9553
42,436,353.857142857143,41,-1,9554
42,485,350.738095238095,40,-2,9555
42,466,340.833333333333,40,-2,9556
42,470,332.238095238095,40,-2,9557
43,445,316.697674418605,39,-4,9558
42,421,313.642857142857,39,-3,9559
42,421,305.857142857143,39,-3,9560
42,443,297.142857142857,39,-3,9561
42,448,287.214285714286,38,-4,9562
41,382,283.292682926829,38,-3,9563
40,431,280.825,38,-2,9564
40,455,270.05,37,-3,9565
41,418,254.317073170732,38,-3,9566
41,427,247.560975609756,37,-4,9567
41,236,240.439024390244,40,-1,9568
42,301,233.357142857143,40,-2,9569
42,303,228.428571428571,39,-3,9570
42,288,222.380952380952,40,-2,9571
42,348,215.52380952381,39,-3,9572
41,363,212.292682926829,38,-3,9573
41,359,203.439024390244,38,-3,9574
40,369,199.55,38,-2,9575
39,306,195.205128205128,38,-1,9576
38,360,192.289473684211,37,-1,9577
37,383,187.756756756757,37,0,9578
37,174,177.405405405405,36,-1,9579
37,245,172.702702702703,35,-2,9580
36,290,170.694444444444,34,-2,9581
36,344,162.638888888889,33,-3,9582
35,368,157.457142857143,32,-3,9583
35,355,146.942857142857,33,-2,9584
35,351,136.8,32,-3,9585
34,364,130.5,31,-3,9586
33,363,123.424242424242,31,-2,9587
33,275,112.424242424242,31,-2,9588
32,183,107.34375,31,-1,9589
32,251,101.625,30,-2,9590
31,268,96.8064516129032,30,-1,9591
31,313,88.1612903225807,29,-2,9592
30,320,80.6666666666667,28,-2,9593
30,323,70,28,-2,9594
29,311,61.2758620689655,28,-1,9595
28,305,52.3571428571429,27,-1,9596
27,69,43,27,0,9597
26,105,42,26,0,9598
25,134,39.48,25,0,9599
25,0,34.12,25,0,9600
24,94,35.5416666666667,24,0,9601
23,55,33,23,0,9602
22,26,32,22,0,9603
22,0,30.8181818181818,22,0,9604
22,1,30.8181818181818,22,0,9605
21,79,32.2380952380952,21,0,9606
20,141,29.9,20,0,9607
19,135,24.0526315789474,19,0,9608
19,72,16.9473684210526,19,0,9609
19,107,14.0526315789474,18,-1,9610
18,94,8.88888888888889,18,0,9611
17,49,3.88235294117647,17,0,9612
17,0,1,17,0,9613
17,0,1.94117647058824,17,0,9614
19,0,2.36842105263158,19,0,9615
18,0,2.5,18,0,9616
17,0,2.64705882352941,17,0,9617
16,0,2.8125,16,0,9618
15,0,3,15,0,9619
14,0,3.21428571428571,14,0,9620
13,0,3.46153846153846,13,0,9621
12,0,3.75,12,0,9622
12,0,3.75,12,0,9623
11,0,4.09090909090909,11,0,9624
10,0,4.5,10,0,9625
9,0,5,9,0,9626
8,0,5.625,8,0,9627
7,17,6.42857142857143,7,0,9628
6,0,4.66666666666667,6,0,9629
5,16,5.6,5,0,9630
4,0,3,4,0,9631
3,12,4,3,0,9632
2,0,0,2,0,9633
1,0,0,1,0,9634
9,0,13.4444444444444,9,0,9635
11,0,11,11,0,9636
10,79,12.1,10,0,9637
10,0,4.2,10,0,9638
12,0,7.83333333333333,12,0,9639
11,0,8.54545454545455,11,0,9640
14,0,34.6428571428571,14,0,9641
14,42,34.6428571428571,14,0,9642
16,0,53.5,18,2,9643
16,0,74.1875,18,2,9644
20,0,130.2,24,4,9645
22,0,168.454545454545,26,4,9646
28,0,228.178571428571,34,6,9647
29,0,250.827586206897,34,5,9648
29,0,270.172413793103,35,6,9649
29,52,289.172413793103,35,6,9650
30,0,319.066666666667,35,5,9651
30,128,342.466666666667,36,6,9652
31,107,367.645161290323,35,4,9653
31,156,388.451612903226,36,5,9654
32,0,413.53125,38,6,9655
32,0,435.15625,38,6,9656
33,190,463.272727272727,37,4,9657
34,223,483.5,38,4,9658
34,331,494.5,37,3,9659
34,381,502.617647058824,36,2,9660
34,133,508.058823529412,38,4,9661
34,240,524.647058823529,37,3,9662
34,291,535.147058823529,37,3,9663
34,372,542.088235294118,37,3,9664
34,391,549.794117647059,36,2,9665
34,339,554.970588235294,36,2,9666
34,372,565.5,36,2,9667
34,480,572.058823529412,35,1,9668
35,352,570.685714285714,35,0,9669
35,402,569.8,34,-1,9670
34,454,574.735294117647,33,-1,9671
35,383,566.4,34,-1,9672
35,253,565.771428571429,37,2,9673
35,359,569.371428571429,37,2,9674
35,433,573.685714285714,36,1,9675
35,452,576.457142857143,35,0,9676
35,561,577.428571428571,34,-1,9677
36,551,567.638888888889,34,-2,9678
36,588,564.833333333333,34,-2,9679
36,650,559.666666666667,33,-3,9680
36,702,549.916666666667,32,-4,9681
36,630,539.25,33,-3,9682
36,621,534.222222222222,33,-3,9683
36,752,528.333333333333,32,-4,9684
36,709,515.166666666667,33,-3,9685
36,638,505.194444444444,34,-2,9686
37,692,491.378378378378,33,-4,9687
37,644,480.243243243243,33,-4,9688
37,719,467.72972972973,33,-4,9689
37,616,455.243243243243,33,-4,9690
38,725,440.421052631579,33,-5,9691
38,597,427.973684210526,33,-5,9692
39,607,419.076923076923,34,-5,9693
39,566,408.25641025641,34,-5,9694
39,697,400.358974358974,33,-6,9695
39,597,391.076923076923,36,-3,9696
39,527,383.307692307692,35,-4,9697
40,634,376.575,34,-6,9698
40,567,367.175,36,-4,9699
40,697,359.225,35,-5,9700
39,595,350.564102564103,37,-2,9701
39,553,341.410256410256,36,-3,9702
39,451,334.974358974359,37,-2,9703
39,321,331.871794871795,39,0,9704
39,450,332.282051282051,38,-1,9705
39,287,329.948717948718,40,1,9706
39,361,330.692307692308,39,0,9707
39,379,329.205128205128,38,-1,9708
39,510,329.153846153846,37,-2,9709
39,530,324.666666666667,37,-2,9710
39,486,320.102564102564,37,-2,9711
39,444,315.564102564103,38,-1,9712
39,342,315.487179487179,39,0,9713
39,450,313.871794871795,38,-1,9714
40,402,307.05,38,-2,9715
40,299,303.825,40,0,9716
40,318,302.175,39,-1,9717
41,449,295.268292682927,38,-3,9718
40,409,291.425,38,-2,9719
41,278,279.951219512195,39,-2,9720
41,350,279.390243902439,38,-3,9721
41,307,274.609756097561,40,-1,9722
40,325,273.8,39,-1,9723
40,280,265.675,39,-1,9724
39,181,265.307692307692,38,-1,9725
39,257,264.025641025641,37,-2,9726
39,275,259.794871794872,37,-2,9727
39,233,257.897435897436,39,0,9728
39,252,256.820512820513,38,-1,9729
38,330,256.947368421053,37,-1,9730
38,348,251.394736842105,37,-1,9731
38,185,246.736842105263,38,0,9732
38,258,242.947368421053,37,-1,9733
38,335,240.105263157895,36,-2,9734
37,294,237.540540540541,35,-2,9735
37,312,232.324324324324,35,-2,9736
37,329,227.135135135135,35,-2,9737
37,258,220.351351351351,35,-2,9738
37,249,216.810810810811,35,-2,9739
37,238,214.891891891892,37,0,9740
37,302,212.972972972973,36,-1,9741
37,330,212.297297297297,35,-2,9742
37,337,207.945945945946,36,-1,9743
37,359,203.783783783784,35,-2,9744
37,316,200.486486486486,35,-2,9745
36,303,197.277777777778,38,2,9746
37,377,204.459459459459,37,0,9747
36,335,199.666666666667,37,1,9748
36,352,201.416666666667,37,1,9749
36,309,203.111111111111,37,1,9750
37,441,209.891891891892,36,-1,9751
37,279,207.459459459459,37,0,9752
37,236,201.783783783784,36,-1,9753
37,255,199.324324324324,35,-2,9754
36,273,197.777777777778,36,0,9755
36,233,194.527777777778,35,-1,9756
36,192,194.555555555556,38,2,9757
36,145,196.277777777778,38,2,9758
36,105,202.305555555556,38,2,9759
35,125,205.085714285714,37,2,9760
36,255,217.111111111111,36,0,9761
35,154,216.028571428571,38,3,9762
36,0,225.222222222222,41,5,9763
36,131,237.194444444444,41,5,9764
36,92,246.055555555556,40,4,9765
36,201,257.916666666667,39,3,9766
36,191,265.611111111111,39,3,9767
36,119,276.583333333333,40,4,9768
36,171,289.916666666667,39,3,9769
37,41,303.135135135135,42,5,9770
37,150,314.054054054054,41,4,9771
37,101,323.378378378378,42,5,9772
36,120,329.555555555556,41,5,9773
36,78,341.888888888889,40,4,9774
37,127,362.621621621622,42,5,9775
